Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Revenue,Product_Name
6561,CA-2016-160941,2016-07-21,7/26/2016,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,95661,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,3.15,1,0.0,1.512,7,3.15,Self-Adhesive Removable Labels
6562,CA-2017-144680,2017-03-31,4/2/2017,First Class,SC-20260,Scott Cohen,Corporate,United States,Arlington,Texas,76017,Central,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,33.62,5,0.8,-90.774,3,6.723999999999998,Fellowes 8 Outlet Superior Workstation Surge Protector W/O Phone/Fax/Modem Protection
6563,CA-2014-166086,2014-05-07,5/12/2014,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,3,0.0,7.9086,5,16.14,"Acco Presstex Data Binder With Storage Hooks, Dark Blue, 14 7/8"" X 11"""
6564,CA-2014-166086,2014-05-07,5/12/2014,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,194.25,2,0.3,-38.85,5,135.975,Balt Split Level Computer Training Table
6565,CA-2014-166086,2014-05-07,5/12/2014,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3,0.0,2.5056,5,8.64,Newell 335
6566,CA-2014-166086,2014-05-07,5/12/2014,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0.0,244.2496,5,872.32,"Lifetime Advantage Folding Chairs, 4/Carton"
6567,CA-2017-131282,2017-02-05,2/8/2017,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,76706,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,243.992,4,0.8,-426.986,2,48.79839999999999,Ibico Hi-Tech Manual Binding System
6568,CA-2017-131282,2017-02-05,2/8/2017,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,76706,Central,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,7.12,5,0.2,0.712,2,5.696000000000001,Staples In Misc. Colors
6569,CA-2014-100678,2014-04-18,4/22/2014,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,2.688,2,0.2,1.008,4,2.1504000000000003,Prang Dustless Chalk Sticks
6570,CA-2014-100678,2014-04-18,4/22/2014,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176,4,221.9406,Dmi Arturo Collection Mission-Style Design Wood Chair
6571,CA-2014-100678,2014-04-18,4/22/2014,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,50.4063,4,119.48160000000001,Cameo Buff Policy Envelopes
6572,CA-2014-100678,2014-04-18,4/22/2014,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,0.2,28.497,4,182.38080000000002,Kensington Expert Mouse Optical Usb Trackball For Pc Or Mac
6573,CA-2016-161543,2016-05-10,5/16/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.96,2,0.0,5.8604,5,11.96,Xerox 1965
6574,CA-2016-160535,2016-11-25,11/30/2016,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,7060,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0.0,67.608,11,563.4,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
6575,CA-2016-160535,2016-11-25,11/30/2016,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,7060,East,TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,8,0.0,118.3704,11,319.92,Konica Minolta Magicolor 1690Mf Multifunction Printer
6576,CA-2017-123085,2017-03-03,3/8/2017,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,8,0.0,440.7648,3,1049.44,Imation Bio 2Gb Usb Flash Drive Imation Corp
6577,CA-2017-123085,2017-03-03,3/8/2017,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,-17.0352,3,136.2816,Novimex Turbo Task Chair
6578,CA-2015-153752,2015-12-06,12/11/2015,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Arlington,Virginia,22204,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,173.94,6,0.0,50.4426,12,173.94,At&T Cl82213
6579,CA-2014-103660,2014-08-25,8/30/2014,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1007.944,7,0.2,75.5958,8,806.3552,Polycom Vvx 310 Voip Phone
6580,CA-2016-169887,2016-10-22,10/22/2016,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,6.68,1,0.0,3.2064,10,6.68,Xerox 1986
6581,CA-2016-169887,2016-10-22,10/22/2016,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,8.34,3,0.0,2.2518,10,8.34,Prang Drawing Pencil Set
6582,CA-2016-169887,2016-10-22,10/22/2016,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",101.94,3,0.0,30.582,10,101.94,"Linden 12"" Wall Clock With Oak Frame"
6583,CA-2016-148516,2016-08-07,8/11/2016,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Edmonds,Washington,98026,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.0,86.3856,8,179.97,Logitech Illuminated - Keyboard
6584,CA-2017-104731,2017-07-21,7/27/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,101.94,6,0.0,29.5626,7,101.94,Berol Giant Pencil Sharpener
6585,CA-2017-104731,2017-07-21,7/27/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,4,0.0,67.99,7,271.96,Nortel Networks T7316 E Nt8 B27
6586,CA-2017-104731,2017-07-21,7/27/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,8.8,5,0.0,3.872,7,8.8,Regeneration Desk Collection
6587,CA-2017-104731,2017-07-21,7/27/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,6,0.0,5.7072,7,19.68,Newell 35
6588,CA-2017-104731,2017-07-21,7/27/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",302.94,3,0.0,69.6762,7,302.94,"Bush Westfield Collection Bookcases, Fully Assembled"
6589,CA-2017-104731,2017-07-21,7/27/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,14.94,3,0.0,7.1712,7,14.94,Cardinal Holdit Business Card Pockets
6590,CA-2017-104731,2017-07-21,7/27/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2,0.0,11.586,7,231.72,Premier Electric Letter Opener
6591,CA-2014-164749,2014-03-23,3/26/2014,First Class,BG-11740,Bruce Geld,Consumer,United States,Delray Beach,Florida,33445,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,9.912,3,0.2,3.2214,3,7.929600000000001,Avery 476
6592,CA-2015-103716,2015-04-30,5/6/2015,Standard Class,KB-16585,Ken Black,Corporate,United States,San Francisco,California,94110,West,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,3,0.0,9.702,4,34.65,Newell 324
6593,CA-2015-103716,2015-04-30,5/6/2015,Standard Class,KB-16585,Ken Black,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,19.8,5,0.2,1.7325,4,15.840000000000002,Cush Cases Heavy Duty Rugged Cover Case For Samsung Galaxy S5 - Purple
6594,CA-2016-126795,2016-06-13,6/16/2016,Second Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,33.568,2,0.2,11.7488,6,26.8544,Premium Transparent Presentation Covers By Gbc
6595,CA-2015-146290,2015-05-04,5/11/2015,Standard Class,SV-20815,Stuart Van,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,125.93,7,0.0,35.2604,5,125.93,Model L Table Or Wall-Mount Pencil Sharpener
6596,CA-2017-157112,2017-04-23,4/26/2017,First Class,GG-14650,Greg Guthrie,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,11.76,5,0.7,-7.84,4,3.5280000000000005,Xtralife Clearvue Slant-D Ring Binders By Cardinal
6597,CA-2017-157112,2017-04-23,4/26/2017,First Class,GG-14650,Greg Guthrie,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,5.344,1,0.2,1.8704,4,4.275200000000001,Xerox 195
6598,CA-2014-169257,2014-06-06,6/12/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1.365,1,0.7,-0.91,6,0.40950000000000003,Presstex Flexible Ring Binders
6599,CA-2014-169257,2014-06-06,6/12/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,62.016,2,0.2,22.4808,6,49.6128,Xerox 1944
6600,CA-2014-154095,2014-12-02,12/7/2014,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,3,0.0,23.6808,12,60.72,"Dax Metal Frame, Desktop, Stepped-Edge"
6601,CA-2014-154095,2014-12-02,12/7/2014,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,146.82,3,0.0,73.41,12,146.82,Xerox 1942
6602,CA-2014-154095,2014-12-02,12/7/2014,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",239.84,8,0.0,64.7568,12,239.84,"Global Stack Chair With Arms, Black"
6603,CA-2014-154095,2014-12-02,12/7/2014,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,15.66,6,0.0,7.2036,12,15.66,Avery 509
6604,CA-2017-146346,2017-06-17,6/20/2017,First Class,RA-19945,Ryan Akin,Consumer,United States,Commerce City,Colorado,80022,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,146.352,3,0.2,-32.9292,6,117.08160000000001,Carina Media Storage Towers In Natural & Black
6605,CA-2016-148852,2016-05-26,5/31/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0.0,0.0,5,5.94,"Alliance Big Bands Rubber Bands, 12/Pack"
6606,CA-2016-148852,2016-05-26,5/31/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,45.36,7,0.0,21.7728,5,45.36,Xerox 1946
6607,CA-2016-148852,2016-05-26,5/31/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,211.168,4,0.2,23.7564,5,168.9344,Cisco Spa508G
6608,CA-2016-148852,2016-05-26,5/31/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,484.704,6,0.2,-84.8232,5,387.76320000000004,Global Low Back Tilter Chair
6609,CA-2016-148852,2016-05-26,5/31/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976,3,0.2,116.2425,5,297.5808,Fellowes Powershred Hs-440 4-Sheet High Security Shredder
6610,US-2015-118906,2015-03-10,3/10/2015,Same Day,KB-16585,Ken Black,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,89.82,6,0.0,25.1496,3,89.82,Pizazz Global Quick File
6611,CA-2016-168921,2016-10-20,10/22/2016,First Class,AG-10495,Andrew Gjertsen,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03,10,15.4368,"Fellowes Twister Kit, Gray/Clear, 3/Pkg"
6612,CA-2015-107678,2015-04-21,4/28/2015,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,191.96,2,0.0,51.8292,4,191.96,Global Deluxe Office Fabric Chairs
6613,CA-2015-107678,2015-04-21,4/28/2015,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",21.3,3,0.0,9.798,4,21.3,"Wilson Jones Hanging View Binder, White, 1"""
6614,CA-2015-107678,2015-04-21,4/28/2015,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,469.95,5,0.0,131.586,4,469.95,Jabra Speak 410
6615,CA-2015-107678,2015-04-21,4/28/2015,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0.0,35.6796,4,209.88,"Tenex ""The Solids"" Textured Chair Mats"
6616,CA-2016-123512,2016-06-17,6/19/2016,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098,6,203.71609999999998,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order"
6617,CA-2016-123512,2016-06-17,6/19/2016,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10000081,Office Supplies,Labels,Avery 496,22.5,6,0.0,10.8,6,22.5,Avery 496
6618,CA-2016-123512,2016-06-17,6/19/2016,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,219.84,4,0.0,107.7216,6,219.84,Xerox 1914
6619,US-2017-167402,2017-01-13,1/18/2017,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807,Central,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,32.4,5,0.0,15.552,1,32.4,Xerox 23
6620,US-2017-167402,2017-01-13,1/18/2017,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807,Central,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,209.94,6,0.0,54.5844,1,209.94,Hunt Boston Vacuum Mount Ks Pencil Sharpener
6621,US-2017-167402,2017-01-13,1/18/2017,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807,Central,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0.0,83.281,1,4164.05,Martin Yale Chadless Opener Electric Letter Opener
6622,US-2017-167402,2017-01-13,1/18/2017,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807,Central,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",212.94,3,0.0,53.235,1,212.94,"Hon Metal Bookcases, Black"
6623,CA-2014-130449,2014-09-06,9/9/2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88,6,0.0,12.1452,9,41.88,"Eldon Expressions Wood And Plastic Desk Accessories, Cherry Wood"
6624,CA-2014-130449,2014-09-06,9/9/2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,58.48,8,0.0,27.4856,9,58.48,Avery 516
6625,CA-2015-141250,2015-01-19,1/23/2015,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,102.438,1,0.3,-13.1706,1,71.7066,Bevis Round Conference Table Top & Single Column Base
6626,CA-2015-141250,2015-01-19,1/23/2015,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,199.304,4,0.3,-8.5416,1,139.5128,Harbour Creations 67200 Series Stacking Chairs
6627,CA-2014-145541,2014-12-14,12/21/2014,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,New York City,New York,10024,East,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",6999.96,4,0.0,2239.9872,12,6999.96,"Hp Designjet T520 Inkjet Large Format Printer - 24"" Color"
6628,CA-2014-138513,2014-05-23,5/27/2014,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Bellevue,Washington,98006,West,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.2208,5,12.96,Xerox 1999
6629,CA-2015-135489,2015-09-19,9/22/2015,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,New York City,New York,10024,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,279.86,14,0.0,134.3328,9,279.86,Puregear Roll-On Screen Protector
6630,CA-2015-125696,2015-10-02,10/6/2015,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Wilson,North Carolina,27893,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,7.38,5,0.7,-5.412,10,2.2140000000000004,Pressboard Hanging Data Binders For Unburst Sheets
6631,CA-2016-105081,2016-12-25,12/30/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,3,0.2,52.3764,12,558.6816,Global Executive Mid-Back Manager'S Chair
6632,CA-2016-105081,2016-12-25,12/30/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,5,0.0,629.01,12,1747.25,"Safco Planmaster Heigh-Adjustable Drafting Table Base, 43W X 30D X 30-37H, Black"
